DATE (MM/DD/YYYY),HOUR-MST,Avg Temperature @ 2m [deg C]
7/23/2008,1,26.0162
7/23/2008,2,25.2430
7/23/2008,3,23.7230
7/23/2008,4,20.5515
7/23/2008,5,21.0304
7/23/2008,6,21.8660
7/23/2008,7,21.7236
7/23/2008,8,24.8532
7/23/2008,9,26.6522
7/23/2008,10,28.7821
7/23/2008,11,28.9266
7/23/2008,12,26.0702
7/23/2008,13,23.1698
7/23/2008,14,20.6015
7/23/2008,15,25.2699
7/23/2008,16,24.8725
7/23/2008,17,23.4484
7/23/2008,18,22.6580
7/23/2008,19,18.5323
7/23/2008,20,19.4427
7/23/2008,21,20.7707
7/23/2008,22,20.0398
7/23/2008,23,20.9778
7/24/2008,0,19.3733
7/24/2008,1,18.5757
7/24/2008,2,18.8795
7/24/2008,3,18.5690
7/24/2008,4,17.9496
7/24/2008,5,18.7481
7/24/2008,6,17.7050
7/24/2008,7,20.2612
7/24/2008,8,22.2073
7/24/2008,9,24.0616
7/24/2008,10,26.3509
7/24/2008,11,28.8801
7/24/2008,12,30.0761
7/24/2008,13,29.7233
7/24/2008,14,29.8855
7/24/2008,15,31.0645
7/24/2008,16,30.0914
7/24/2008,17,29.6998
7/24/2008,18,28.0030
7/24/2008,19,25.8959
7/24/2008,20,25.4452
7/24/2008,21,20.5445
7/24/2008,22,19.2400
7/24/2008,23,19.3637
7/25/2008,0,18.2516
7/25/2008,1,17.9918
7/25/2008,2,18.0940
7/25/2008,3,17.6988
7/25/2008,4,17.4669
7/25/2008,5,17.3827
7/25/2008,6,18.1555
7/25/2008,7,17.6369
7/25/2008,8,20.3263
7/25/2008,9,22.5008
7/25/2008,10,24.5032
7/25/2008,11,25.9786
7/25/2008,12,27.6710
7/25/2008,13,29.3327
7/25/2008,14,30.7530
7/25/2008,15,30.5828
7/25/2008,16,27.2200
7/25/2008,17,22.8935
7/25/2008,18,24.3748
7/25/2008,19,24.7051
7/25/2008,20,23.8401
7/25/2008,21,23.9733
7/25/2008,22,21.9490
7/25/2008,23,18.6358
7/26/2008,0,17.2747
7/26/2008,1,17.0205
7/26/2008,2,16.5852
7/26/2008,3,16.2907
7/26/2008,4,15.9664
7/26/2008,5,15.4746
7/26/2008,6,15.4058
7/26/2008,7,15.9165
7/26/2008,8,17.9078
7/26/2008,9,20.2910
7/26/2008,10,22.3194
7/26/2008,11,24.2167
7/26/2008,12,26.3369
7/26/2008,13,28.7376
7/26/2008,14,28.8784
7/26/2008,15,28.3129
7/26/2008,16,27.9981
7/26/2008,17,27.7832
7/26/2008,18,27.7441
7/26/2008,19,26.8442
7/26/2008,20,25.5763
7/26/2008,21,24.9700
7/26/2008,22,24.3074
7/26/2008,23,22.7904
7/27/2008,0,22.6564
7/27/2008,1,22.6375
7/27/2008,2,22.5884
7/27/2008,3,21.9278
7/27/2008,4,20.6760
7/27/2008,5,20.1170
7/27/2008,6,20.8917
7/27/2008,7,24.1494
7/27/2008,8,26.7783
7/27/2008,9,28.0495
7/27/2008,10,29.0421
7/27/2008,11,29.7101
7/27/2008,12,30.3488
7/27/2008,13,30.7288
7/27/2008,14,31.4060
7/27/2008,15,32.0044
7/27/2008,16,31.7754
7/27/2008,17,31.0457
7/27/2008,18,28.6889
7/27/2008,19,26.7498
7/27/2008,20,24.4534
7/27/2008,21,23.5201
7/27/2008,22,23.4156
7/27/2008,23,22.7486
7/28/2008,0,21.9480
7/28/2008,1,20.4705
7/28/2008,2,19.3975
7/28/2008,3,19.3414
7/28/2008,4,19.6670
7/28/2008,5,18.6029
7/28/2008,6,18.7563
7/28/2008,7,22.3387
7/28/2008,8,24.9255
7/28/2008,9,27.0208
7/28/2008,10,28.6359
7/28/2008,11,29.3416
7/28/2008,12,29.6562
7/28/2008,13,29.0595
7/28/2008,14,29.4377
7/28/2008,15,28.0383
7/28/2008,16,26.5242
7/28/2008,17,23.4843
7/28/2008,18,22.8162
7/28/2008,19,23.4001
7/28/2008,20,23.5447
7/28/2008,21,22.7339
7/28/2008,22,22.0399
7/28/2008,23,21.6505
7/29/2008,0,20.7371
7/29/2008,1,19.8697
7/29/2008,2,18.7249
7/29/2008,3,18.7022
7/29/2008,4,19.0032
7/29/2008,5,18.4811
7/29/2008,6,18.8722
7/29/2008,7,21.6396
7/29/2008,8,24.7994
7/29/2008,9,25.5931
7/29/2008,10,26.9143
7/29/2008,11,27.9665
7/29/2008,12,28.4458
7/29/2008,13,27.1170
7/29/2008,14,27.2822
7/29/2008,15,26.0093
7/29/2008,16,27.4961
7/29/2008,17,28.2507
7/29/2008,18,27.4891
7/29/2008,19,25.9989
7/29/2008,20,23.2925
7/29/2008,21,22.9846
7/29/2008,22,21.8618
7/29/2008,23,20.4554
7/30/2008,0,19.4149
7/30/2008,1,20.1191
7/30/2008,2,21.3459
7/30/2008,3,20.9744
7/30/2008,4,22.9299
7/30/2008,5,22.6513
7/30/2008,6,23.3077
7/30/2008,7,26.2236
7/30/2008,8,28.1630
7/30/2008,9,29.8865
7/30/2008,10,31.3615
7/30/2008,11,31.7128
7/30/2008,12,32.5569
7/30/2008,13,33.0015
7/30/2008,14,33.4440
7/30/2008,15,33.3964
7/30/2008,16,34.0177
7/30/2008,17,33.2392
7/30/2008,18,32.5521
7/30/2008,19,31.1944
7/30/2008,20,29.1164
7/30/2008,21,26.5877
7/30/2008,22,26.0283
7/30/2008,23,26.0542
7/31/2008,0,24.9755
7/31/2008,1,23.4652
7/31/2008,2,23.7008
7/31/2008,3,22.9415
7/31/2008,4,23.0922
7/31/2008,5,22.8547
7/31/2008,6,23.7211
7/31/2008,7,25.8005
7/31/2008,8,28.4402
7/31/2008,9,28.9761
7/31/2008,10,28.1080
7/31/2008,11,28.8844
7/31/2008,12,29.5698
7/31/2008,13,30.5093
7/31/2008,14,31.7518
7/31/2008,15,32.4693
7/31/2008,16,31.9657
7/31/2008,17,31.0379
7/31/2008,18,30.1218
7/31/2008,19,29.2633
7/31/2008,20,28.2179
7/31/2008,21,27.3921
7/31/2008,22,25.6483
7/31/2008,23,23.9346
8/1/2008,0,22.3736
8/1/2008,1,21.8293
8/1/2008,2,20.8149
8/1/2008,3,20.1375
8/1/2008,4,20.1945
8/1/2008,5,19.5931
8/1/2008,6,18.6818
8/1/2008,7,21.9287
8/1/2008,8,26.2858
8/1/2008,9,29.3989
8/1/2008,10,32.1657
8/1/2008,11,33.3661
8/1/2008,12,32.6108
8/1/2008,13,33.6612
8/1/2008,14,34.8746
8/1/2008,15,33.9174
8/1/2008,16,34.2108
8/1/2008,17,33.5153
8/1/2008,18,33.0145
8/1/2008,19,32.3770
8/1/2008,20,29.1911
8/1/2008,21,28.3057
8/1/2008,22,28.4652
8/1/2008,23,26.7302
8/2/2008,0,25.7131
8/2/2008,1,26.3837
8/2/2008,2,26.2734
8/2/2008,3,26.2396
8/2/2008,4,25.5715
8/2/2008,5,24.8071
8/2/2008,6,24.4953
8/2/2008,7,28.1178
8/2/2008,8,30.0336
8/2/2008,9,31.1512
8/2/2008,10,33.2487
8/2/2008,11,32.4697
8/2/2008,12,28.7630
8/2/2008,13,28.8285
8/2/2008,14,30.2119
8/2/2008,15,29.3938
8/2/2008,16,32.0652
8/2/2008,17,31.4007
8/2/2008,18,30.3126
8/2/2008,19,28.4901
8/2/2008,20,27.9847
8/2/2008,21,26.7609
8/2/2008,22,24.7613
8/2/2008,23,23.9940
8/3/2008,0,23.3429
8/3/2008,1,24.5831
8/3/2008,2,25.7341
8/3/2008,3,24.7015
8/3/2008,4,22.6392
8/3/2008,5,22.7390
8/3/2008,6,23.9424
8/3/2008,7,26.9247
8/3/2008,8,29.1327
8/3/2008,9,30.5072
8/3/2008,10,31.2250
8/3/2008,11,32.0393
8/3/2008,12,31.8249
8/3/2008,13,31.5771
8/3/2008,14,21.2874
8/3/2008,15,25.3268
8/3/2008,16,26.6259
8/3/2008,17,26.5377
8/3/2008,18,25.0404
8/3/2008,19,23.7017
8/3/2008,20,20.3184
8/3/2008,21,18.8233
8/3/2008,22,18.1516
8/3/2008,23,18.4964
8/4/2008,0,18.4149
8/4/2008,1,17.2161
8/4/2008,2,16.8286
8/4/2008,3,16.0406
8/4/2008,4,17.3619
8/4/2008,5,17.6938
8/4/2008,6,20.8761
8/4/2008,7,22.8164
8/4/2008,8,23.5581
8/4/2008,9,26.9771
8/4/2008,10,28.8022
8/4/2008,11,30.3596
8/4/2008,12,29.9117
8/4/2008,13,31.0609
8/4/2008,14,30.8253
8/4/2008,15,29.8295
8/4/2008,16,25.3282
8/4/2008,17,24.2363
8/4/2008,18,24.6784
8/4/2008,19,24.8008
8/4/2008,20,23.9816
8/4/2008,21,23.1732
8/4/2008,22,21.6569
8/4/2008,23,21.0620
8/5/2008,0,20.3136
8/5/2008,1,20.2165
8/5/2008,2,19.1117
8/5/2008,3,17.7887
8/5/2008,4,15.6583
8/5/2008,5,14.7187
8/5/2008,6,14.2501
8/5/2008,7,16.0323
8/5/2008,8,16.9113
8/5/2008,9,18.3590
8/5/2008,10,20.7362
8/5/2008,11,22.3169
8/5/2008,12,23.5976
8/5/2008,13,24.4002
8/5/2008,14,24.5235
8/5/2008,15,24.9525
8/5/2008,16,27.6437
8/5/2008,17,23.4506
8/5/2008,18,18.9257
8/5/2008,19,17.8380
8/5/2008,20,17.8361
8/5/2008,21,18.4689
8/5/2008,22,17.7972
8/5/2008,23,18.2504
8/6/2008,0,17.7348
8/6/2008,1,17.7283
8/6/2008,2,16.9726
8/6/2008,3,16.7959
8/6/2008,4,15.9254
8/6/2008,5,16.2412
8/6/2008,6,16.9787
8/6/2008,7,19.5716
8/6/2008,8,21.1732
8/6/2008,9,23.1486
8/6/2008,10,25.1882
8/6/2008,11,26.1240
8/6/2008,12,26.5601
8/6/2008,13,26.6681
8/6/2008,14,26.7349
8/6/2008,15,26.9629
8/6/2008,16,26.7847
8/6/2008,17,25.3545
8/6/2008,18,19.9770
8/6/2008,19,16.5822
8/6/2008,20,15.3754
8/6/2008,21,15.1631
8/6/2008,22,14.5789
8/6/2008,23,14.5609
8/7/2008,0,14.9206
8/7/2008,1,15.4123
8/7/2008,2,15.1784
8/7/2008,3,14.8215
8/7/2008,4,14.7231
8/7/2008,5,14.7116
8/7/2008,6,14.9265
8/7/2008,7,15.5490
8/7/2008,8,16.2514
8/7/2008,9,17.0948
8/7/2008,10,19.9828
8/7/2008,11,21.4667
8/7/2008,12,22.6030
8/7/2008,13,21.9445
8/7/2008,14,22.0322
8/7/2008,15,21.9527
8/7/2008,16,21.0943
8/7/2008,17,20.8142
8/7/2008,18,19.9319
8/7/2008,19,18.9022
8/7/2008,20,19.0120
8/7/2008,21,18.2916
8/7/2008,22,17.2760
8/7/2008,23,16.6716
8/8/2008,0,15.9678
8/8/2008,1,16.2726
8/8/2008,2,16.2324
8/8/2008,3,15.6607
8/8/2008,4,15.0842
8/8/2008,5,14.4562
8/8/2008,6,14.5986
8/8/2008,7,14.8026
8/8/2008,8,14.8824
8/8/2008,9,15.4431
8/8/2008,10,17.3695
8/8/2008,11,20.4476
8/8/2008,12,21.8597
8/8/2008,13,23.5330
8/8/2008,14,25.7559
8/8/2008,15,26.8060
8/8/2008,16,26.4458
8/8/2008,17,25.9163
8/8/2008,18,25.0590
8/8/2008,19,21.0892
8/8/2008,20,19.4245
8/8/2008,21,18.8047
8/8/2008,22,18.7516
8/8/2008,23,17.9172
8/9/2008,0,17.3386
8/9/2008,1,16.9211
8/9/2008,2,16.8413
8/9/2008,3,15.9945
8/9/2008,4,16.3356
8/9/2008,5,16.9376
8/9/2008,6,17.9963
8/9/2008,7,20.9257
8/9/2008,8,23.3852
8/9/2008,9,24.5848
8/9/2008,10,25.6197
8/9/2008,11,26.2528
8/9/2008,12,25.9545
8/9/2008,13,26.5942
8/9/2008,14,25.6811
8/9/2008,15,25.7992
8/9/2008,16,22.9391
8/9/2008,17,23.7470
8/9/2008,18,22.9982
8/9/2008,19,22.3935
8/9/2008,20,21.4589
8/9/2008,21,20.9891
8/9/2008,22,20.9397
8/9/2008,23,19.8179
8/10/2008,0,19.6785
8/10/2008,1,19.3194
8/10/2008,2,19.3835
8/10/2008,3,19.3818
8/10/2008,4,18.2443
8/10/2008,5,17.2614
8/10/2008,6,17.1373
8/10/2008,7,19.8373
8/10/2008,8,20.7526
8/10/2008,9,21.0409
8/10/2008,10,21.3487
8/10/2008,11,23.2448
8/10/2008,12,24.4876
8/10/2008,13,23.4402
8/10/2008,14,20.4201
8/10/2008,15,24.2954
8/10/2008,16,25.7973
8/10/2008,17,22.8889
8/10/2008,18,18.8886
8/10/2008,19,18.2268
8/10/2008,20,17.9338
8/10/2008,21,17.6440
8/10/2008,22,17.7187
8/10/2008,23,17.3500
8/11/2008,0,15.0420
8/11/2008,1,14.1590
8/11/2008,2,15.7350
8/11/2008,3,15.7405
8/11/2008,4,15.7000
8/11/2008,5,16.2151
8/11/2008,6,17.7439
8/11/2008,7,20.7625
8/11/2008,8,22.7670
8/11/2008,9,25.0386
8/11/2008,10,25.5203
8/11/2008,11,26.5650
8/11/2008,12,27.2702
8/11/2008,13,27.3388
8/11/2008,14,27.9307
8/11/2008,15,28.7325
8/11/2008,16,27.0036
8/11/2008,17,22.4767
8/11/2008,18,19.3361
8/11/2008,19,21.7136
8/11/2008,20,20.9194
8/11/2008,21,18.6506
8/11/2008,22,16.8616
8/11/2008,23,15.6810
8/12/2008,0,15.2599
8/12/2008,1,15.0022
8/12/2008,2,14.8251
8/12/2008,3,16.4192
8/12/2008,4,14.3410
8/12/2008,5,12.4633
8/12/2008,6,12.8318
8/12/2008,7,16.0524
8/12/2008,8,19.9263
8/12/2008,9,21.9666
8/12/2008,10,23.6848
8/12/2008,11,25.5493
8/12/2008,12,27.1704
8/12/2008,13,28.0941
8/12/2008,14,28.7861
8/12/2008,15,28.4195
8/12/2008,16,28.3809
8/12/2008,17,28.3387
8/12/2008,18,26.5527
8/12/2008,19,24.5616
8/12/2008,20,22.7555
8/12/2008,21,21.5084
8/12/2008,22,20.4963
8/12/2008,23,20.5924
8/13/2008,0,20.3487
8/13/2008,1,20.6164
8/13/2008,2,18.5956
8/13/2008,3,19.1889
8/13/2008,4,20.2677
8/13/2008,5,19.6020
8/13/2008,6,19.3172
8/13/2008,7,22.7176
8/13/2008,8,25.9922
8/13/2008,9,26.4779
8/13/2008,10,28.1013
8/13/2008,11,29.1290
8/13/2008,12,29.1041
8/13/2008,13,28.8505
8/13/2008,14,29.3781
8/13/2008,15,29.1961
8/13/2008,16,28.8185
8/13/2008,17,28.9851
8/13/2008,18,28.1935
8/13/2008,19,25.2049
8/13/2008,20,21.2863
8/13/2008,21,18.9032
8/13/2008,22,17.5463
8/13/2008,23,17.2063
8/14/2008,0,17.9958
8/14/2008,1,16.3053
8/14/2008,2,15.0960
8/14/2008,3,13.8698
8/14/2008,4,12.6246
8/14/2008,5,12.6611
8/14/2008,6,12.6277
8/14/2008,7,13.3852
8/14/2008,8,15.4276
8/14/2008,9,17.3587
8/14/2008,10,19.2067
8/14/2008,11,20.3776
8/14/2008,12,20.7835
8/14/2008,13,20.2312
8/14/2008,14,20.9012
8/14/2008,15,20.3961
8/14/2008,16,21.3222
8/14/2008,17,21.5785
8/14/2008,18,14.9331
8/14/2008,19,13.0498
8/14/2008,20,13.0772
8/14/2008,21,12.5053
8/14/2008,22,12.0202
8/14/2008,23,12.2630
8/15/2008,0,12.3482
8/15/2008,1,12.2961
8/15/2008,2,11.2671
8/15/2008,3,9.2374
8/15/2008,4,9.0409
8/15/2008,5,8.7968
8/15/2008,6,8.3205
8/15/2008,7,8.1072
8/15/2008,8,8.1773
8/15/2008,9,8.3795
8/15/2008,10,8.4927
8/15/2008,11,8.7194
8/15/2008,12,8.3402
8/15/2008,13,8.6528
8/15/2008,14,9.1504
8/15/2008,15,8.7406
8/15/2008,16,8.5708
8/15/2008,17,8.4275
8/15/2008,18,8.3208
8/15/2008,19,8.3608
8/15/2008,20,8.2134
8/15/2008,21,8.3380
8/15/2008,22,8.7947
8/15/2008,23,8.9450
8/16/2008,0,8.9428
8/16/2008,1,8.9671
8/16/2008,2,9.0475
8/16/2008,3,8.6801
8/16/2008,4,8.4342
8/16/2008,5,8.4410
8/16/2008,6,8.4134
8/16/2008,7,8.3904
8/16/2008,8,8.5698
8/16/2008,9,8.6975
8/16/2008,10,8.6429
8/16/2008,11,8.3522
8/16/2008,12,8.3681
8/16/2008,13,9.8419
8/16/2008,14,11.2816
8/16/2008,15,10.7546
8/16/2008,16,10.3735
8/16/2008,17,10.9113
8/16/2008,18,10.8550
8/16/2008,19,10.8177
8/16/2008,20,10.8432
8/16/2008,21,10.9759
8/16/2008,22,10.6337
8/16/2008,23,10.4868
8/17/2008,0,10.4353
8/17/2008,1,10.1451
8/17/2008,2,9.0769
8/17/2008,3,9.1111
8/17/2008,4,8.4991
8/17/2008,5,8.3447
8/17/2008,6,8.1920
8/17/2008,7,7.9982
8/17/2008,8,8.8294
8/17/2008,9,10.4999
8/17/2008,10,12.6776
8/17/2008,11,14.5903
8/17/2008,12,15.4733
8/17/2008,13,16.6962
8/17/2008,14,17.7345
8/17/2008,15,18.2991
8/17/2008,16,18.4612
8/17/2008,17,17.9723
8/17/2008,18,17.6558
8/17/2008,19,16.2225
8/17/2008,20,15.1443
8/17/2008,21,14.9160
8/17/2008,22,14.7924
8/17/2008,23,14.6141
8/18/2008,0,13.5032
8/18/2008,1,13.1962
8/18/2008,2,12.9469
8/18/2008,3,12.0256
8/18/2008,4,12.0067
8/18/2008,5,11.4632
8/18/2008,6,11.6507
8/18/2008,7,14.3484
8/18/2008,8,16.1446
8/18/2008,9,17.7399
8/18/2008,10,18.9773
8/18/2008,11,20.0264
8/18/2008,12,20.4474
8/18/2008,13,21.3136
8/18/2008,14,22.2287
8/18/2008,15,22.5932
8/18/2008,16,22.7172
8/18/2008,17,22.4601
8/18/2008,18,21.5941
8/18/2008,19,19.2820
8/18/2008,20,17.6306
8/18/2008,21,16.1163
8/18/2008,22,15.4067
8/18/2008,23,14.7942
8/19/2008,0,14.5144
8/19/2008,1,14.0901
8/19/2008,2,13.6738
8/19/2008,3,13.5589
8/19/2008,4,12.9001
8/19/2008,5,12.6031
8/19/2008,6,12.9994
8/19/2008,7,15.2036
8/19/2008,8,17.7404
8/19/2008,9,19.5476
8/19/2008,10,21.3625
8/19/2008,11,22.4173
8/19/2008,12,23.5433
8/19/2008,13,24.8665
8/19/2008,14,25.8121
8/19/2008,15,26.0697
8/19/2008,16,26.0947
8/19/2008,17,25.8544
8/19/2008,18,24.8159
8/19/2008,19,21.7778
8/19/2008,20,19.6102
8/19/2008,21,17.8865
8/19/2008,22,17.4371
8/19/2008,23,17.1475
8/20/2008,0,16.0689
8/20/2008,1,16.2086
8/20/2008,2,16.0339
8/20/2008,3,14.8178
8/20/2008,4,14.0622
8/20/2008,5,13.2005
8/20/2008,6,12.9347
8/20/2008,7,16.1856
8/20/2008,8,19.4280
8/20/2008,9,21.2907
8/20/2008,10,22.6876
8/20/2008,11,24.2680
8/20/2008,12,25.4278
8/20/2008,13,26.6380
8/20/2008,14,25.3267
8/20/2008,15,24.3696
8/20/2008,16,24.9203
8/20/2008,17,24.6335
8/20/2008,18,24.9020
8/20/2008,19,22.8042
8/20/2008,20,19.7647
8/20/2008,21,19.6840
8/20/2008,22,20.0804
8/20/2008,23,20.0529
8/21/2008,0,20.0611
8/21/2008,1,19.9790
8/21/2008,2,19.1974
8/21/2008,3,20.9774
8/21/2008,4,21.4126
8/21/2008,5,18.8852
8/21/2008,6,17.6368
8/21/2008,7,20.3685
8/21/2008,8,24.5870
8/21/2008,9,26.8065
8/21/2008,10,26.8223
8/21/2008,11,27.9324
8/21/2008,12,29.2790
8/21/2008,13,30.5009
8/21/2008,14,30.9591
8/21/2008,15,31.4224
8/21/2008,16,30.9591
8/21/2008,17,31.2080
8/21/2008,18,29.9884
8/21/2008,19,25.1632
8/21/2008,20,25.5880
8/21/2008,21,26.8172
8/21/2008,22,26.7745
8/21/2008,23,26.0099
8/22/2008,0,25.7364
8/22/2008,1,24.5373
8/22/2008,2,25.7314
8/22/2008,3,26.2502
8/22/2008,4,25.0479
8/22/2008,5,22.8449
8/22/2008,6,24.5687
8/22/2008,7,25.0778
8/22/2008,8,27.2636
8/22/2008,9,22.7170
8/22/2008,10,21.0611
8/22/2008,11,20.8049
8/22/2008,12,21.7994
8/22/2008,13,22.9898
8/22/2008,14,23.6959
8/22/2008,15,23.4010
8/22/2008,16,23.5703
8/22/2008,17,22.6861
8/22/2008,18,21.9324
8/22/2008,19,19.9297
8/22/2008,20,18.6823
8/22/2008,21,18.3229
8/22/2008,22,18.1382
8/22/2008,23,17.0749
8/23/2008,0,15.6767
8/23/2008,1,15.3396
8/23/2008,2,15.2452
8/23/2008,3,14.6935
8/23/2008,4,14.9624
8/23/2008,5,14.3305
8/23/2008,6,13.6980
8/23/2008,7,15.6347
8/23/2008,8,17.0774
8/23/2008,9,18.5931
8/23/2008,10,19.8334
8/23/2008,11,20.6514
8/23/2008,12,20.7335
8/23/2008,13,22.5290
8/23/2008,14,21.4201
8/23/2008,15,19.9541
8/23/2008,16,20.6815
8/23/2008,17,23.6432
8/23/2008,18,22.2809
8/23/2008,19,21.6219
8/23/2008,20,21.4540
8/23/2008,21,20.3084
8/23/2008,22,19.6358
8/23/2008,23,18.9441
8/24/2008,0,19.0026
8/24/2008,1,17.4886
8/24/2008,2,18.6717
8/24/2008,3,19.5444
8/24/2008,4,17.5274
8/24/2008,5,14.3704
8/24/2008,6,14.2680
8/24/2008,7,16.2872
8/24/2008,8,18.2440
8/24/2008,9,20.8448
8/24/2008,10,23.0064
8/24/2008,11,24.2517
8/24/2008,12,24.0796
8/24/2008,13,24.6230
8/24/2008,14,26.6229
8/24/2008,15,24.6649
8/24/2008,16,22.5267
8/24/2008,17,22.8626
8/24/2008,18,22.5265
8/24/2008,19,23.2674
8/24/2008,20,21.7798
8/24/2008,21,19.7817
8/24/2008,22,18.1126
8/24/2008,23,19.8174
8/25/2008,0,19.0135
8/25/2008,1,18.2991
8/25/2008,2,18.5591
8/25/2008,3,17.8197
8/25/2008,4,16.5269
8/25/2008,5,15.0400
8/25/2008,6,16.6631
8/25/2008,7,19.1339
8/25/2008,8,21.6636
8/25/2008,9,23.1443
8/25/2008,10,24.6240
8/25/2008,11,26.1771
8/25/2008,12,26.6864
8/25/2008,13,27.4969
8/25/2008,14,26.7471
8/25/2008,15,26.0949
8/25/2008,16,26.5061
8/25/2008,17,24.9221
8/25/2008,18,25.1237
8/25/2008,19,23.4133
8/25/2008,20,21.4598
8/25/2008,21,19.3589
8/25/2008,22,20.9560
8/25/2008,23,21.5268
8/26/2008,0,20.7718
8/26/2008,1,20.4382
8/26/2008,2,21.0282
8/26/2008,3,19.4515
8/26/2008,4,22.5441
8/26/2008,5,22.7327
8/26/2008,6,22.8183
8/26/2008,7,23.4741
8/26/2008,8,24.9209
8/26/2008,9,25.9433
8/26/2008,10,27.0062
8/26/2008,11,28.3333
8/26/2008,12,29.3341
8/26/2008,13,29.4219
8/26/2008,14,29.5931
8/26/2008,15,29.3324
8/26/2008,16,28.8792
8/26/2008,17,28.1307
8/26/2008,18,26.8790
8/26/2008,19,24.3184
8/26/2008,20,23.4930
8/26/2008,21,22.7567
8/26/2008,22,22.8556
8/26/2008,23,21.1223
8/27/2008,0,19.1206
8/27/2008,1,17.2193
8/27/2008,2,15.9362
8/27/2008,3,15.2537
8/27/2008,4,14.1768
8/27/2008,5,13.2430
8/27/2008,6,12.8649
8/27/2008,7,13.5519
8/27/2008,8,15.0030
8/27/2008,9,16.0852
8/27/2008,10,17.2111
8/27/2008,11,19.6005
8/27/2008,12,21.3590
8/27/2008,13,23.5613
8/27/2008,14,25.3350
8/27/2008,15,26.1323
8/27/2008,16,24.4796
8/27/2008,17,22.8674
8/27/2008,18,21.8547
8/27/2008,19,20.4197
8/27/2008,20,19.3279
8/27/2008,21,19.2133
8/27/2008,22,18.7240
8/27/2008,23,18.3960
8/28/2008,0,19.4642
8/28/2008,1,23.1462
8/28/2008,2,19.6418
8/28/2008,3,15.9758
8/28/2008,4,15.7879
8/28/2008,5,13.6662
8/28/2008,6,11.7419
8/28/2008,7,13.6361
8/28/2008,8,14.8625
8/28/2008,9,15.5953
8/28/2008,10,17.1734
8/28/2008,11,17.9821
8/28/2008,12,19.1811
8/28/2008,13,20.2162
8/28/2008,14,20.8733
8/28/2008,15,21.6719
8/28/2008,16,22.0059
8/28/2008,17,21.7315
8/28/2008,18,20.9730
8/28/2008,19,18.8257
8/28/2008,20,17.0446
8/28/2008,21,16.1866
8/28/2008,22,16.1109
8/28/2008,23,16.5075
8/29/2008,0,15.9061
8/29/2008,1,14.4396
8/29/2008,2,13.8004
8/29/2008,3,14.0786
8/29/2008,4,14.0745
8/29/2008,5,14.0076
8/29/2008,6,13.7975
8/29/2008,7,15.9962
8/29/2008,8,18.3998
8/29/2008,9,18.3605
8/29/2008,10,19.5999
8/29/2008,11,20.7447
8/29/2008,12,21.8955
8/29/2008,13,22.8607
8/29/2008,14,23.9605
8/29/2008,15,24.7903
8/29/2008,16,25.2004
8/29/2008,17,25.1487
8/29/2008,18,23.9984
8/29/2008,19,20.8945
8/29/2008,20,19.4805
8/29/2008,21,18.9999
8/29/2008,22,18.6040
8/29/2008,23,18.2349
8/30/2008,0,17.7505
8/30/2008,1,17.8827
8/30/2008,2,16.6166
8/30/2008,3,15.5582
8/30/2008,4,14.5497
8/30/2008,5,14.7939
8/30/2008,6,14.5338
8/30/2008,7,16.0560
8/30/2008,8,19.6109
8/30/2008,9,21.5863
8/30/2008,10,22.9856
8/30/2008,11,24.4009
8/30/2008,12,25.9827
8/30/2008,13,26.9531
8/30/2008,14,28.4970
8/30/2008,15,29.5184
8/30/2008,16,29.4184
8/30/2008,17,28.6797
8/30/2008,18,26.6868
8/30/2008,19,23.2524
8/30/2008,20,20.4695
8/30/2008,21,20.6092
8/30/2008,22,21.2563
8/30/2008,23,19.8415
8/31/2008,0,20.1223
8/31/2008,1,19.3268
8/31/2008,2,18.7721
8/31/2008,3,18.4526
8/31/2008,4,17.5745
8/31/2008,5,17.8795
8/31/2008,6,18.4337
8/31/2008,7,20.0327
8/31/2008,8,21.6384
8/31/2008,9,23.7523
8/31/2008,10,24.1616
8/31/2008,11,25.6117
8/31/2008,12,26.9242
8/31/2008,13,27.7903
8/31/2008,14,27.2636
8/31/2008,15,22.3063
8/31/2008,16,22.8884
8/31/2008,17,20.5105
8/31/2008,18,18.0373
8/31/2008,19,19.5165
8/31/2008,20,17.4621
8/31/2008,21,17.2116
8/31/2008,22,18.7207
8/31/2008,23,18.0343
9/1/2008,0,18.2900
9/1/2008,1,17.3469
9/1/2008,2,17.0847
9/1/2008,3,16.7275
9/1/2008,4,16.2463
9/1/2008,5,15.6576
9/1/2008,6,15.4971
9/1/2008,7,17.3014
9/1/2008,8,19.8657
9/1/2008,9,21.0533
9/1/2008,10,22.4883
9/1/2008,11,23.9034
9/1/2008,12,25.2504
9/1/2008,13,25.8761
9/1/2008,14,27.0850
9/1/2008,15,27.3207
9/1/2008,16,25.6905
9/1/2008,17,25.7944
9/1/2008,18,23.3951
9/1/2008,19,17.3732
9/1/2008,20,18.0290
9/1/2008,21,15.6086
9/1/2008,22,14.8662
9/1/2008,23,13.6769
9/2/2008,0,12.5100
9/2/2008,1,12.0608
9/2/2008,2,10.9698
9/2/2008,3,9.7175
9/2/2008,4,9.1858
9/2/2008,5,9.0867
9/2/2008,6,9.0169
9/2/2008,7,9.5823
9/2/2008,8,9.2909
9/2/2008,9,10.1639
9/2/2008,10,11.2224
9/2/2008,11,12.4944
9/2/2008,12,13.7429
9/2/2008,13,14.6172
